state,district,block,village,lgd_code
Karnataka,Raichur,Raichur,J. Venktapur,600817
Karnataka,Raichur,Maski,Kabberhal,600915
Karnataka,Raichur,Maski,Kachapur,600886
Karnataka,Raichur,Arakera,Kachapur,600675
Karnataka,Raichur,Lingasugur,Kachapur,600428
Karnataka,Raichur,Maski,Kadadarahal,600490
Karnataka,Raichur,Lingasugur,Kadadargaddi,600447
Karnataka,Raichur,Sirwar,Kadadinni,600974
Karnataka,Raichur,Lingasugur,Kaddona,600476
Karnataka,Raichur,Raichur,Kadgamdoddi,600772
Karnataka,Raichur,Arakera,Kadligud,600664
Karnataka,Raichur,Raichur,Kadlur,600750
Karnataka,Raichur,Raichur,Kadlur,600733
Karnataka,Raichur,Sindhnur,Kaggal - (D),601205
Karnataka,Raichur,Arakera,Kakkaldoddi,600569
Karnataka,Raichur,Arakera,Kakkargal,600659
Karnataka,Raichur,Sirwar,Kalamgere,600949
Karnataka,Raichur,Lingasugur,Kalapur,600418
Karnataka,Raichur,Lingasugur,Kallilingsugur,600432
Karnataka,Raichur,Sirwar,Kallur,600984
Karnataka,Raichur,Sindhnur,Kallur,601130
Karnataka,Raichur,Raichur,Kalmala,600816
Karnataka,Raichur,Sindhnur,Kalmangi,601075
Karnataka,Raichur,Lingasugur,Kamaldinni,600395
Karnataka,Raichur,Arakera,Kamaldinni,600570
Karnataka,Raichur,Maski,Kamandaldinni,600533
Karnataka,Raichur,Manvi,Kambalanetti,601003
Karnataka,Raichur,Devadurga,Kamdhal,600626
Karnataka,Raichur,Raichur,Kamlapur,600832
Karnataka,Raichur,Sindhnur,Kanakraddi Khadehola,601159
Karnataka,Raichur,Maski,Kaniganhalu,601086
Karnataka,Raichur,Maski,Kannal,600511
Karnataka,Raichur,Lingasugur,Kannapur Hatti,600366
Karnataka,Raichur,Sindhnur,Kannari,601183
Karnataka,Raichur,Raichur,Kannedoddi,600854
Karnataka,Raichur,Maski,Kanoor,601111
Karnataka,Raichur,Lingasugur,Kansavi,600373
Karnataka,Raichur,Manvi,Kapgal,600996
Karnataka,Raichur,Lingasugur,Karadakal,600422
Karnataka,Raichur,Devadurga,Karadigudda,600558
Karnataka,Raichur,Sindhnur,Kardchalami,601069
Karnataka,Raichur,Manvi,Kardigud,600990
Karnataka,Raichur,Devadurga,Kardigudda,600622
Karnataka,Raichur,Arakera,Kardona,600692
Karnataka,Raichur,Raichur,Karebudur,600869
Karnataka,Raichur,Devadurga,Karegud,600613
Karnataka,Raichur,Manvi,Karegudda,601046
Karnataka,Raichur,Raichur,Karekal,600734
Karnataka,Raichur,Devadurga,Karkihalli,600595
Karnataka,Raichur,Sirwar,Kasan Doddi,600932
Karnataka,Raichur,Maski,Katagal,600502
Karnataka,Raichur,Raichur,Kataknur,600862
Karnataka,Raichur,Manvi,Katarki,601021
Karnataka,Raichur,Sindhnur,Katerki - (D),601185
Karnataka,Raichur,Raichur,Katlatkur,600771
Karnataka,Raichur,Arakera,Katmalli,600567
Karnataka,Raichur,Devadurga,Kelgin Irabgera,600618
Karnataka,Raichur,Sindhnur,Kengal,601212
Karnataka,Raichur,Lingasugur,Kesarhatti,600415
Karnataka,Raichur,Lingasugur,Khairwadgi,600355
Karnataka,Raichur,Devadurga,Khanapur,600654
Karnataka,Raichur,Raichur,Khanapur,600830
Karnataka,Raichur,Manvi,Kharabadinni,601053
Karnataka,Raichur,Arakera,Khardigud,600666
Karnataka,Raichur,Maski,Kholabal,601116
Karnataka,Raichur,Lingasugur,Killar Hatti,600363
Karnataka,Raichur,Devadurga,Kolur,600645
Karnataka,Raichur,Lingasugur,Komlapur,600375
Karnataka,Raichur,Lingasugur,Komnur,600359
Karnataka,Raichur,Devadurga,Konchapli,600593
Karnataka,Raichur,Maski,Konganaikandoddi,601141
Karnataka,Raichur,Sindhnur,Konganaikandoddi,601150
Karnataka,Raichur,Sindhnur,Konganhatti,601196
Karnataka,Raichur,Sindhnur,Konthanur,601218
Karnataka,Raichur,Devadurga,Kopper,600597
Karnataka,Raichur,Raichur,Korthkunda,600746
Karnataka,Raichur,Raichur,Korvakala,600758
Karnataka,Raichur,Manvi,Korvi,601010
Karnataka,Raichur,Raichur,Korvihal,600744
Karnataka,Raichur,Maski,Kotekal,600891
Karnataka,Raichur,Lingasugur,Kotha,600472
Karnataka,Raichur,Raichur,Kothdoddi,600765
Karnataka,Raichur,Arakera,Kothdoddi,600676
Karnataka,Raichur,Raichur,Kothdoddi,600855
Karnataka,Raichur,Devadurga,Kotigud,600620
Karnataka,Raichur,Raichur,Kotigud (D),600864
Karnataka,Raichur,Sirwar,Kowtal,600941
Karnataka,Raichur,Raichur,Kuknoor,600807
Karnataka,Raichur,Lingasugur,Kumarkhed,600393
Karnataka,Raichur,Manvi,Kumdhal,601027
Karnataka,Raichur,Maski,Kunikellur,600495
Karnataka,Raichur,Sindhnur,Kunnatgi,601126
Karnataka,Raichur,Lingasugur,Kuppigudda,600435
Karnataka,Raichur,Raichur,Kurabdoddi,600789
Karnataka,Raichur,Manvi,Kurdi,600999
Karnataka,Raichur,Devadurga,Kurkihalli,600598
Karnataka,Raichur,Sirwar,Kurkunda,600950
Karnataka,Raichur,Raichur,Kurtipli,600760
Karnataka,Raichur,Sindhnur,Kurtkota (D),601227
Karnataka,Raichur,Sindhnur,Kurukunda,601091
Karnataka,Raichur,Arakera,Kyadigera,600707
Karnataka,Raichur,Maski,Kyathanahatti,601097
Karnataka,Raichur,Sirwar,Lakkam Dinni,600980
Karnataka,Raichur,Arakera,Laxminarayanapura,600669
Karnataka,Raichur,Devadurga,Lingadhalli,600539
Karnataka,Raichur,Raichur,Lingankhan Doddi,600840
Karnataka,Raichur,Sindhnur,Lingapur - (D),601190
