state,district,block,village,lgd_code
Madhya Pradesh,Dhar,Sardarpur,Nandna,474568
Madhya Pradesh,Dhar,Gandhwani,Nan Khodra,475328
Madhya Pradesh,Dhar,Pithampur,Nankipura,475081
Madhya Pradesh,Dhar,Kukshi,Nanoda,475499
Madhya Pradesh,Dhar,Manawar,Narayanpura,475690
Madhya Pradesh,Dhar,Pithampur,Narayanpura,474961
Madhya Pradesh,Dhar,Dahi,Narjhali,475555
Madhya Pradesh,Dhar,Sardarpur,Narsingh Deola,474696
Madhya Pradesh,Dhar,Kukshi,Narwali,475339
Madhya Pradesh,Dhar,Kukshi,Nawadpura,475473
Madhya Pradesh,Dhar,Sardarpur,Nawapada,474540
Madhya Pradesh,Dhar,Badnawar,Nawapada,474430
Madhya Pradesh,Dhar,Dhar,Nawasa,474780
Madhya Pradesh,Dhar,Sardarpur,Nayapura,474689
Madhya Pradesh,Dhar,Sardarpur,Nayapura Bijalpur,474679
Madhya Pradesh,Dhar,Kukshi,Nayawel,475408
Madhya Pradesh,Dhar,Kukshi,Neemkheda,475403
Madhya Pradesh,Dhar,Kukshi,Neemthal,475434
Madhya Pradesh,Dhar,Dhar,Nekpur,474974
Madhya Pradesh,Dhar,Badnawar,Nevripada,930581
Madhya Pradesh,Dhar,Manawar,Nigarni,475676
Madhya Pradesh,Dhar,Pithampur,Nijampura,475013
Madhya Pradesh,Dhar,Manawar,Nildapur,475765
Madhya Pradesh,Dhar,Dharampuri,Nimarani,475897
Madhya Pradesh,Dhar,Kukshi,Nimbol,475516
Madhya Pradesh,Dhar,Dhar,Nimkheda,474915
Madhya Pradesh,Dhar,Dharampuri,Nimola,475883
Madhya Pradesh,Dhar,Dhar,Nimtoka,474904
Madhya Pradesh,Dhar,Badnawar,Nindwaniya,474446
Madhya Pradesh,Dhar,Dhar,Nipawali,474781
Madhya Pradesh,Dhar,Sardarpur,Nipawali,474552
Madhya Pradesh,Dhar,Manawar,Nirgudiya(Girgulla),475754
Madhya Pradesh,Dhar,Dharampuri,Nirgudiyapura,930608
Madhya Pradesh,Dhar,Dhar,Nisaniya,474905
Madhya Pradesh,Dhar,Kukshi,Nisarpur,475504
Madhya Pradesh,Dhar,Dhar,Niyamat Khedi,474818
Madhya Pradesh,Dhar,Badnawar,Nogaon,474532
Madhya Pradesh,Dhar,Dhar,Nowgaon,948853
Madhya Pradesh,Dhar,Badnawar,Osar,474491
Madhya Pradesh,Dhar,Dhar,Osara,474742
Madhya Pradesh,Dhar,Manawar,Pachkheda,475664
Madhya Pradesh,Dhar,Dhar,Pachlana,474767
Madhya Pradesh,Dhar,Kukshi,Padabanda,475377
Madhya Pradesh,Dhar,Dhar,Padalya,474831
Madhya Pradesh,Dhar,Dharampuri,Padhranya,475852
Madhya Pradesh,Dhar,Dahi,Padiyal,475586
Madhya Pradesh,Dhar,Manawar,Padla,475739
Madhya Pradesh,Dhar,Kukshi,Padlaya,475532
Madhya Pradesh,Dhar,Sardarpur,Paduni Kalan,474587
Madhya Pradesh,Dhar,Sardarpur,Paduni Khurd,474579
Madhya Pradesh,Dhar,Badnawar,Padunya,474402
Madhya Pradesh,Dhar,Dharampuri,Pagara,475868
Madhya Pradesh,Dhar,Manawar,Palasi,475641
Madhya Pradesh,Dhar,Dahi,Palasi,475535
Madhya Pradesh,Dhar,Pithampur,Palasmal,475177
Madhya Pradesh,Dhar,Dharampuri,Palasya,475895
Madhya Pradesh,Dhar,Badnawar,Palibaroda,474391
Madhya Pradesh,Dhar,Dahi,Palvat,475541
Madhya Pradesh,Dhar,Badnawar,Palwada,474525
Madhya Pradesh,Dhar,Badnawar,Pana,474477
Madhya Pradesh,Dhar,Pithampur,Panala,475117
Madhya Pradesh,Dhar,Badnawar,Panchakwasa,474393
Madhya Pradesh,Dhar,Dharampuri,Panchghati,475832
Madhya Pradesh,Dhar,Badnawar,Panchmukhi,474485
Madhya Pradesh,Dhar,Sardarpur,Panchrundi,474589
Madhya Pradesh,Dhar,Badnawar,Panda,474474
Madhya Pradesh,Dhar,Dahi,Panhal,475561
Madhya Pradesh,Dhar,Manawar,Panjariya,475771
Madhya Pradesh,Dhar,Gandhwani,Panpura,475221
Madhya Pradesh,Dhar,Sardarpur,Panpura,930588
Madhya Pradesh,Dhar,Gandhwani,Pantha,475196
Madhya Pradesh,Dhar,Gandhwani,Panwa,475316
Madhya Pradesh,Dhar,Pithampur,Pardiyapura,475162
Madhya Pradesh,Dhar,Kukshi,Paretha,475363
Madhya Pradesh,Dhar,Dhar,Parwatpura,474888
Madhya Pradesh,Dhar,Sardarpur,Pasawada,474623
Madhya Pradesh,Dhar,Pithampur,Patadapura,475142
Madhya Pradesh,Dhar,Dhar,Patbhoga,474911
Madhya Pradesh,Dhar,Pithampur,Patdi,475051
Madhya Pradesh,Dhar,Manawar,Pathachhoti,475755
Madhya Pradesh,Dhar,Manawar,Pathamoti,475756
Madhya Pradesh,Dhar,Dharampuri,Patlawad,475855
Madhya Pradesh,Dhar,Sardarpur,Patlawadiya,474704
Madhya Pradesh,Dhar,Sardarpur,Patolaya,474577
Madhya Pradesh,Dhar,Manawar,Patwar,475699
Madhya Pradesh,Dhar,Kukshi,Pawkhedi,475529
Madhya Pradesh,Dhar,Badnawar,Payakunda,474533
Madhya Pradesh,Dhar,Dharampuri,Pedwi,475864
Madhya Pradesh,Dhar,Dhar,Pemipura,474855
Madhya Pradesh,Dhar,Dahi,Pendharwani,475578
Madhya Pradesh,Dhar,Manawar,Perkhad,475691
Madhya Pradesh,Dhar,Manawar,Petlawad,475730
Madhya Pradesh,Dhar,Pithampur,Phalkya Ghatpura,475145
Madhya Pradesh,Dhar,Manawar,Pharaspura,475767
Madhya Pradesh,Dhar,Badnawar,Phuledi,474479
Madhya Pradesh,Dhar,Sardarpur,Phulkipada,930571
Madhya Pradesh,Dhar,Dhar,Pinjraya,474756
Madhya Pradesh,Dhar,Dhar,Pipalda,474969
Madhya Pradesh,Dhar,Gandhwani,Pipalda,475261
Madhya Pradesh,Dhar,Dharampuri,Pipalda Garh,475886
Madhya Pradesh,Dhar,Kukshi,Pipaldlya,475366
Madhya Pradesh,Dhar,Badnawar,Pipaliya,474456
Madhya Pradesh,Dhar,Sardarpur,Pipaliya Bhan,474644
Madhya Pradesh,Dhar,Badnawar,Pipal Khunta,474447
Madhya Pradesh,Dhar,Dhar,Pipalkhut,474936
Madhya Pradesh,Dhar,Manawar,Pipaltoka,475648
Madhya Pradesh,Dhar,Kukshi,Pipalwa,475378
Madhya Pradesh,Dhar,Manawar,Pipalya,475678
Madhya Pradesh,Dhar,Pithampur,Pipalya,475018
Madhya Pradesh,Dhar,Dhar,Pipalya,474761
Madhya Pradesh,Dhar,Pithampur,Pipalya,475007
Madhya Pradesh,Dhar,Manawar,Pipalya Khurd,475600
Madhya Pradesh,Dhar,Manawar,Pipalya Mota,475748
Madhya Pradesh,Dhar,Sardarpur,Piparni,474694
Madhya Pradesh,Dhar,Dharampuri,Piplaj,475831
Madhya Pradesh,Dhar,Gandhwani,Pipli,475309
Madhya Pradesh,Dhar,Pithampur,Piplimal,475043
Madhya Pradesh,Dhar,Pithampur,Pipli Mal,475087
Madhya Pradesh,Dhar,Kukshi,Pipliyapani,475389
Madhya Pradesh,Dhar,Dahi,Piplud,475574
Madhya Pradesh,Dhar,Kukshi,Piplya,475514
Madhya Pradesh,Dhar,Gandhwani,Piplya,475222
Madhya Pradesh,Dhar,Dharampuri,Piplya Kamin,475865
Madhya Pradesh,Dhar,Dharampuri,Piplya Khut,475866
Madhya Pradesh,Dhar,Kukshi,Piprani,475335
Madhya Pradesh,Dhar,Kukshi,Pipribag,475410
Madhya Pradesh,Dhar,Manawar,Pipri(Bikaner),475682
Madhya Pradesh,Dhar,Pithampur,Pirghatapura,475163
Madhya Pradesh,Dhar,Badnawar,Pitgara,474405
Madhya Pradesh,Dhar,Dahi,Pithampur,475585
Madhya Pradesh,Dhar,Pithampur,Pithampur,951444
Madhya Pradesh,Dhar,Gandhwani,Pithanpur,475243
Madhya Pradesh,Dhar,Dhar,Pithyapura,474910
Madhya Pradesh,Dhar,Sardarpur,Posiya,474687
Madhya Pradesh,Dhar,Badnawar,Pratappura,474431
Madhya Pradesh,Dhar,Manawar,Pratappur Dabhya,475780
Madhya Pradesh,Dhar,Gandhwani,Pura,475251
Madhya Pradesh,Dhar,Kukshi,Pura,475522
Madhya Pradesh,Dhar,Pithampur,Radhanagar,475003
Madhya Pradesh,Dhar,Sardarpur,Raghunathpura,930566
Madhya Pradesh,Dhar,Dhar,Raipuria,474846
Madhya Pradesh,Dhar,Gandhwani,Raipuria,475270
Madhya Pradesh,Dhar,Kukshi,Raipuriya,475466
Madhya Pradesh,Dhar,Kukshi,Raisinghpura,475400
Madhya Pradesh,Dhar,Sardarpur,Rajgarh,951451
Madhya Pradesh,Dhar,Pithampur,Rajgarh,475180
Madhya Pradesh,Dhar,Sardarpur,Rajghata,474545
Madhya Pradesh,Dhar,Sardarpur,Rajod,474546
Madhya Pradesh,Dhar,Manawar,Rajpura,475712
Madhya Pradesh,Dhar,Sardarpur,Rajpura,474726
Madhya Pradesh,Dhar,Manawar,Rajukhedi,475601
Madhya Pradesh,Dhar,Sardarpur,Ralamandal,474612
Madhya Pradesh,Dhar,Manawar,Ralamandal,475728
Madhya Pradesh,Dhar,Badnawar,Ralayta,474462
Madhya Pradesh,Dhar,Manawar,Ramadhama,475783
Madhya Pradesh,Dhar,Gandhwani,Ramgarh,475330
Madhya Pradesh,Dhar,Pithampur,Ramgarh,475099
Madhya Pradesh,Dhar,Sardarpur,Ramkheda,474556
Madhya Pradesh,Dhar,Dhar,Rampur,474784
Madhya Pradesh,Dhar,Kukshi,Rampura,475441
Madhya Pradesh,Dhar,Dharampuri,Rampura,475882
Madhya Pradesh,Dhar,Manawar,Randa,475779
Madhya Pradesh,Dhar,Manawar,Rangaon,475709
Madhya Pradesh,Dhar,Dahi,Rangaon,475546
Madhya Pradesh,Dhar,Badnawar,Rangara Khedi,474523
Madhya Pradesh,Dhar,Pithampur,Rangoan,475090
Madhya Pradesh,Dhar,Sardarpur,Rangpura,474683
Madhya Pradesh,Dhar,Dhar,Ranipura,474851
Madhya Pradesh,Dhar,Manawar,Rantalaw,475638
Madhya Pradesh,Dhar,Sardarpur,Rasanya,474541
Madhya Pradesh,Dhar,Dharampuri,Rasulpur Bandhav,475803
Madhya Pradesh,Dhar,Kukshi,Raswa,475502
Madhya Pradesh,Dhar,Gandhwani,Ratakot,475193
Madhya Pradesh,Dhar,Dhar,Ratanagara,948858
Madhya Pradesh,Dhar,Sardarpur,Ratanpura,474657
Madhya Pradesh,Dhar,Badnawar,Ratanpura,474458
Madhya Pradesh,Dhar,Gandhwani,Ratanpura,475220
Madhya Pradesh,Dhar,Pithampur,Rati Talai,475104
Madhya Pradesh,Dhar,Pithampur,Ratwa,474959
Madhya Pradesh,Dhar,Manawar,Ratwa,475701
Madhya Pradesh,Dhar,Manawar,Ravatpura,938000
Madhya Pradesh,Dhar,Pithampur,Rayan,475011
Madhya Pradesh,Dhar,Badnawar,Rayanpada,474434
Madhya Pradesh,Dhar,Dahi,Rebarda,475552
Madhya Pradesh,Dhar,Gandhwani,Rehadada,475258
Madhya Pradesh,Dhar,Manawar,Rehmanpura,475795
Madhya Pradesh,Dhar,Dhar,Rehtiya,474894
Madhya Pradesh,Dhar,Kukshi,Rekti,475501
Madhya Pradesh,Dhar,Badnawar,Reshamgara,474463
Madhya Pradesh,Dhar,Sardarpur,Ringnod,474708
Madhya Pradesh,Dhar,Kukshi,Risawala,475399
Madhya Pradesh,Dhar,Badnawar,Ritoda,474506
Madhya Pradesh,Dhar,Badnawar,Ritodi,474512
Madhya Pradesh,Dhar,Gandhwani,Rodada,475231
Madhya Pradesh,Dhar,Kukshi,Rohana,475506
Madhya Pradesh,Dhar,Kukshi,Roja,475462
Madhya Pradesh,Dhar,Gandhwani,Rojabayda,475230
Madhya Pradesh,Dhar,Sardarpur,Rtanpura,939154
Madhya Pradesh,Dhar,Gandhwani,Rukhibawdi,475209
Madhya Pradesh,Dhar,Dhar,Rungaliya,474977
Madhya Pradesh,Dhar,Sardarpur,Runi,474564
Madhya Pradesh,Dhar,Sardarpur,Rupakheda,474594
Madhya Pradesh,Dhar,Badnawar,Rupa Kheda,474379
Madhya Pradesh,Dhar,Dharampuri,Rupatta,475867
Madhya Pradesh,Dhar,Pithampur,Rupatta,475006
Madhya Pradesh,Dhar,Dhar,Sadalpur,474806
Madhya Pradesh,Dhar,Dhar,Saddiyakuwa,474908
Madhya Pradesh,Dhar,Dharampuri,Sadikpur,475869
Madhya Pradesh,Dhar,Dhar,Sadiyamahu,474928
Madhya Pradesh,Dhar,Dharampuri,Sadrabad,475826
Madhya Pradesh,Dhar,Pithampur,Sagadi,475033
Madhya Pradesh,Dhar,Pithampur,Sagar,948880
Madhya Pradesh,Dhar,Pithampur,Sagour,948866
Madhya Pradesh,Dhar,Sardarpur,Sagwal,474613
Madhya Pradesh,Dhar,Badnawar,Sahabnagar,930579
Madhya Pradesh,Dhar,Sardarpur,Sajod,474558
Madhya Pradesh,Dhar,Manawar,Sakalda,475774
Madhya Pradesh,Dhar,Badnawar,Saktali,474440
Madhya Pradesh,Dhar,Dhar,Saktali,474765
Madhya Pradesh,Dhar,Manawar,Sala,475602
Madhya Pradesh,Dhar,Manawar,Sala,475646
Madhya Pradesh,Dhar,Dharampuri,Sala,475890
Madhya Pradesh,Dhar,Manawar,Salepurkhedi,475796
Madhya Pradesh,Dhar,Gandhwani,Sali,475283
Madhya Pradesh,Dhar,Dhar,Salkanpur,474949
Madhya Pradesh,Dhar,Kukshi,Salkheda,475482
Madhya Pradesh,Dhar,Sardarpur,Salwa,474569
Madhya Pradesh,Dhar,Pithampur,Salyamalpura,475152
Madhya Pradesh,Dhar,Dhar,Samar,474785
Madhya Pradesh,Dhar,Pithampur,Samariya,475083
Madhya Pradesh,Dhar,Dhar,Samlipura,474909
Madhya Pradesh,Dhar,Badnawar,Sanawada,474528
Madhya Pradesh,Dhar,Sardarpur,Sandala,474566
Madhya Pradesh,Dhar,Badnawar,Sandla,474413
Madhya Pradesh,Dhar,Dhar,Sangesra,474804
Madhya Pradesh,Dhar,Gandhwani,Sangibawdi,475262
Madhya Pradesh,Dhar,Badnawar,Sangwi,474435
Madhya Pradesh,Dhar,Badnawar,Sangwi Alias Daulatpura,474429
Madhya Pradesh,Dhar,Dhar,Sangwikalan,474895
Madhya Pradesh,Dhar,Dhar,Sangwi Khurd,474896
Madhya Pradesh,Dhar,Pithampur,Sankaltod,475106
Madhya Pradesh,Dhar,Dharampuri,Sankota,475846
Madhya Pradesh,Dhar,Manawar,Sanmod,475618
Madhya Pradesh,Dhar,Badnawar,Sanoli,474497
Madhya Pradesh,Dhar,Manawar,Sarasgaon,475713
Madhya Pradesh,Dhar,Pithampur,Saray,475128
Madhya Pradesh,Dhar,Sardarpur,Sardarpur,951452
Madhya Pradesh,Dhar,Badnawar,Sardarpura,474439
Madhya Pradesh,Dhar,Dharampuri,Sarfarabad,475870
Madhya Pradesh,Dhar,Dharampuri,Sarjapur,475812
Madhya Pradesh,Dhar,Sardarpur,Saroda,474646
Madhya Pradesh,Dhar,Sardarpur,Sarothi,474565
Madhya Pradesh,Dhar,Pithampur,Sarphraj,475016
Madhya Pradesh,Dhar,Dhar,Sarwanya,474796
Madhya Pradesh,Dhar,Dhar,Satipura,474889
Madhya Pradesh,Dhar,Gandhwani,Satumari,475290
Madhya Pradesh,Dhar,Manawar,Sawlakhedi,475744
Madhya Pradesh,Dhar,Pithampur,Sejwani,474984
Madhya Pradesh,Dhar,Dhar,Sejwaya,474982
Madhya Pradesh,Dhar,Manawar,Semalda,475661
Madhya Pradesh,Dhar,Dharampuri,Semalda,475857
Madhya Pradesh,Dhar,Badnawar,Semaliya,474507
Madhya Pradesh,Dhar,Badnawar,Semal Kheda,474419
Madhya Pradesh,Dhar,Sardarpur,Semalkhedi Kalan,474604
Madhya Pradesh,Dhar,Sardarpur,Semalkhedi Khurd,474585
Madhya Pradesh,Dhar,Sardarpur,Semalya,474658
Madhya Pradesh,Dhar,Dhar,Semlipura,474931
Madhya Pradesh,Dhar,Sardarpur,Semlipura,930589
Madhya Pradesh,Dhar,Gandhwani,Sendla,475310
Madhya Pradesh,Dhar,Badnawar,Sergarh,474465
Madhya Pradesh,Dhar,Pithampur,Sevrimal,475130
Madhya Pradesh,Dhar,Dhar,Sewara,474800
Madhya Pradesh,Dhar,Dhar,Sewsingpura,474922
Madhya Pradesh,Dhar,Gandhwani,Shadi,475255
Madhya Pradesh,Dhar,Dharampuri,Shahpura,475876
Madhya Pradesh,Dhar,Dhar,Shahpura,948856
Madhya Pradesh,Dhar,Dharampuri,Shahpura(Kakarda),475810
Madhya Pradesh,Dhar,Badnawar,Shambhopada,474408
Madhya Pradesh,Dhar,Manawar,Sharikpura,475694
Madhya Pradesh,Dhar,Pithampur,Shikarpura,475060
Madhya Pradesh,Dhar,Badnawar,Shivgarh,474466
Madhya Pradesh,Dhar,Sardarpur,Shyampura,474637
Madhya Pradesh,Dhar,Sardarpur,Shyampurathakur,474701
Madhya Pradesh,Dhar,Dahi,Sidari,475579
Madhya Pradesh,Dhar,Dhar,Sigaon,474771
Madhya Pradesh,Dhar,Dahi,Silkua,475548
Madhya Pradesh,Dhar,Pithampur,Siloda Buzurg,475015
Madhya Pradesh,Dhar,Badnawar,Siloda Buzurg,474530
Madhya Pradesh,Dhar,Pithampur,Siloda Khurd,475021
Madhya Pradesh,Dhar,Badnawar,Siloda Khurd,474480
Madhya Pradesh,Dhar,Dhar,Silodi,474745
Madhya Pradesh,Dhar,Badnawar,Silodiya,474389
Madhya Pradesh,Dhar,Pithampur,Silotiya,475026
Madhya Pradesh,Dhar,Pithampur,Silotiya,948874
Madhya Pradesh,Dhar,Dhar,Simlawada,474744
Madhya Pradesh,Dhar,Dharampuri,Simrali,475821
Madhya Pradesh,Dhar,Dhar,Sindhkuwa,474899
Madhya Pradesh,Dhar,Dahi,Sindhyapani,475571
Madhya Pradesh,Dhar,Dhar,Sindoda,474748
Madhya Pradesh,Dhar,Dhar,Sindodi,474749
Madhya Pradesh,Dhar,Sardarpur,Sinduriya,474575
Madhya Pradesh,Dhar,Kukshi,Singachori,475362
Madhya Pradesh,Dhar,Manawar,Singhana,475639
Madhya Pradesh,Dhar,Sardarpur,Singodiya,474670
Madhya Pradesh,Dhar,Gandhwani,Sironj,475234
Madhya Pradesh,Dhar,Manawar,Sirsala,475666
Madhya Pradesh,Dhar,Manawar,Sirsi,475654
Madhya Pradesh,Dhar,Dhar,Sirsoda,474817
Madhya Pradesh,Dhar,Dharampuri,Sirsodiya,475841
Madhya Pradesh,Dhar,Kukshi,Sisgaon,475525
Madhya Pradesh,Dhar,Dhar,Sitapat,474830
Madhya Pradesh,Dhar,Manawar,Sitapuri,475604
Madhya Pradesh,Dhar,Dhar,Siyari,474869
Madhya Pradesh,Dhar,Sardarpur,Siyawad,474653
Madhya Pradesh,Dhar,Pithampur,Sodalyapura,475169
Madhya Pradesh,Dhar,Dhar,Sodliya Kalan,952550
Madhya Pradesh,Dhar,Dhar,Sodliya Khurd,474917
Madhya Pradesh,Dhar,Pithampur,Sodlyapura,475080
Madhya Pradesh,Dhar,Pithampur,Sodpur,475110
Madhya Pradesh,Dhar,Manawar,Sondul,475675
Madhya Pradesh,Dhar,Gandhwani,Songaon,475307
Madhya Pradesh,Dhar,Sardarpur,Songarh,474627
Madhya Pradesh,Dhar,Pithampur,Songarh,948881
Madhya Pradesh,Dhar,Sardarpur,Sonyakhedi,474608
Madhya Pradesh,Dhar,Gandhwani,Soyla,475284
Madhya Pradesh,Dhar,Pithampur,Suhagpura,474998
Madhya Pradesh,Dhar,Sardarpur,Suhana,474649
Madhya Pradesh,Dhar,Dhar,Sukheda,474973
Madhya Pradesh,Dhar,Sardarpur,Sukhi Imli,474669
Madhya Pradesh,Dhar,Pithampur,Sulavad,474993
Madhya Pradesh,Dhar,Kukshi,Sulgaon,475497
Madhya Pradesh,Dhar,Dharampuri,Sulgaon,475873
Madhya Pradesh,Dhar,Manawar,Sulibardi,475725
Madhya Pradesh,Dhar,Dhar,Sulibardi,474930
Madhya Pradesh,Dhar,Pithampur,Sulibardi,475094
Madhya Pradesh,Dhar,Sardarpur,Sultanpur,474734
Madhya Pradesh,Dhar,Sardarpur,Sunariya,474678
Madhya Pradesh,Dhar,Dhar,Sunarkhedi,474782
Madhya Pradesh,Dhar,Dharampuri,Sundrel,475892
Madhya Pradesh,Dhar,Sardarpur,Sunedi,930596
Madhya Pradesh,Dhar,Dhar,Suradevi,474866
Madhya Pradesh,Dhar,Dhar,Surajpura,474920
Madhya Pradesh,Dhar,Dhar,Surajpura,474946
Madhya Pradesh,Dhar,Manawar,Surani,475766
Madhya Pradesh,Dhar,Kukshi,Susari,475478
Madhya Pradesh,Dhar,Kukshi,Sustipura,930656
Madhya Pradesh,Dhar,Dhar,Suwarkhodri,474927
Madhya Pradesh,Dhar,Dhar,Tajpur,474779
Madhya Pradesh,Dhar,Kukshi,Takari,475392
Madhya Pradesh,Dhar,Badnawar,Takrawada,474478
Madhya Pradesh,Dhar,Kukshi,Talanpur,475460
Madhya Pradesh,Dhar,Kukshi,Talawadi,475447
Madhya Pradesh,Dhar,Sardarpur,Talonda,474607
Madhya Pradesh,Dhar,Pithampur,Talwada,474950
Madhya Pradesh,Dhar,Kukshi,Talwada,475489
Madhya Pradesh,Dhar,Kukshi,Tanda,475348
Madhya Pradesh,Dhar,Sardarpur,Tanda Kheda,474600
Madhya Pradesh,Dhar,Sardarpur,Tanda Kheda,474699
Madhya Pradesh,Dhar,Gandhwani,Tankjhiri (Viran),475325
Madhya Pradesh,Dhar,Sardarpur,Taraghati,474682
Madhya Pradesh,Dhar,Dharampuri,Tarapur,475807
Madhya Pradesh,Dhar,Badnawar,Tarod,474484
Madhya Pradesh,Dhar,Pithampur,Tarpura,948871
Madhya Pradesh,Dhar,Kukshi,Tarsinga,475338
Madhya Pradesh,Dhar,Dharampuri,Tatapani,475830
Madhya Pradesh,Dhar,Manawar,Tawalai Buzurg,475797
Madhya Pradesh,Dhar,Manawar,Tawalai Khurd,475798
Madhya Pradesh,Dhar,Kukshi,Teki,475435
Madhya Pradesh,Dhar,Dhar,Telipura,474878
Madhya Pradesh,Dhar,Manawar,Temarni,475613
Madhya Pradesh,Dhar,Manawar,Temriya,475599
Madhya Pradesh,Dhar,Dahi,Temriya,475567
Madhya Pradesh,Dhar,Kukshi,Thana,475379
Madhya Pradesh,Dhar,Dahi,Thandala,475554
Madhya Pradesh,Dhar,Manawar,Thangaon,475714
Madhya Pradesh,Dhar,Dahi,Thengcha,475575
Madhya Pradesh,Dhar,Kukshi,Thuwati,475438
Madhya Pradesh,Dhar,Manawar,Tibardiya,475772
Madhya Pradesh,Dhar,Sardarpur,Tikamajhiri,474651
Madhya Pradesh,Dhar,Badnawar,Tikhipada,474445
Madhya Pradesh,Dhar,Dharampuri,Tilakpur Alis Bhurighati,475808
Madhya Pradesh,Dhar,Badnawar,Tilgara,474370
Madhya Pradesh,Dhar,Sardarpur,Timayachi,474625
Madhya Pradesh,Dhar,Sardarpur,Timripada,474640
Madhya Pradesh,Dhar,Sardarpur,Tirla,474675
Madhya Pradesh,Dhar,Dhar,Tirla,474840
Madhya Pradesh,Dhar,Dhar,Tisgaon,474763
Madhya Pradesh,Dhar,Badnawar,Titipada,474414
Madhya Pradesh,Dhar,Pithampur,Titipura,475100
Madhya Pradesh,Dhar,Dhar,Tiwdi,474789
Madhya Pradesh,Dhar,Kukshi,Tola,475414
Madhya Pradesh,Dhar,Gandhwani,Tongaon,475315
Madhya Pradesh,Dhar,Manawar,Tonki,475615
Madhya Pradesh,Dhar,Dhar,Tornod,474777
Madhya Pradesh,Dhar,Dharampuri,Uchawhawad,475903
Madhya Pradesh,Dhar,Pithampur,Udali,474996
Madhya Pradesh,Dhar,Manawar,Udiyapura,475603
Madhya Pradesh,Dhar,Pithampur,Ujjaini,474963
Madhya Pradesh,Dhar,Kukshi,Ukala,475337
Madhya Pradesh,Dhar,Dhar,Ukala,475077
Madhya Pradesh,Dhar,Manawar,Ukhalda,475768
Madhya Pradesh,Dhar,Manawar,Umarbankalan,475760
Madhya Pradesh,Dhar,Manawar,Umarban Khurd,475759
Madhya Pradesh,Dhar,Kukshi,Umari,475422
Madhya Pradesh,Dhar,Dharampuri,Umariya,475809
Madhya Pradesh,Dhar,Dhar,Umariya Chhota,475066
Madhya Pradesh,Dhar,Sardarpur,Umariya Kalan,474661
Madhya Pradesh,Dhar,Sardarpur,Umariya Khurd,474660
Madhya Pradesh,Dhar,Dahi,Umarkua,475534
Madhya Pradesh,Dhar,Gandhwani,Umar Kuwakalan,475329
Madhya Pradesh,Dhar,Gandhwani,Umarkuwa Khurd,475225
Madhya Pradesh,Dhar,Pithampur,Umarpura,475102
Madhya Pradesh,Dhar,Dahi,Ummedpura,475577
Madhya Pradesh,Dhar,Dahi,Umrali,475537
Madhya Pradesh,Dhar,Sardarpur,Umrela,474553
Madhya Pradesh,Dhar,Pithampur,Umriya,474987
Madhya Pradesh,Dhar,Dhar,Umriya Bada,474766
Madhya Pradesh,Dhar,Pithampur,Undakho,475093
Madhya Pradesh,Dhar,Kukshi,Undali,475420
Madhya Pradesh,Dhar,Sardarpur,Undel,939153
Madhya Pradesh,Dhar,Sardarpur,Undeli,474718
Madhya Pradesh,Dhar,Manawar,Upadi,475737
Madhya Pradesh,Dhar,Dhar,Upadi,474983
Madhya Pradesh,Dhar,Manawar,Urdana,475692
Madhya Pradesh,Dhar,Dhar,Utarsi,474821
Madhya Pradesh,Dhar,Sardarpur,Utawa,474664
Madhya Pradesh,Dhar,Manawar,Utawad,475785
Madhya Pradesh,Dhar,Dhar,Utawad,474820
Madhya Pradesh,Dhar,Dhar,Utawada,474743
Madhya Pradesh,Dhar,Dharampuri,Utawali,475827
Madhya Pradesh,Dhar,Gandhwani,Vasli,475291
Madhya Pradesh,Dhar,Gandhwani,Virpur (Balwari),475228
Madhya Pradesh,Dhar,Gandhwani,Virpurpada,475224
Madhya Pradesh,Dhar,Badnawar,Warnasa,474524
Madhya Pradesh,Dhar,Manawar,Wayal,475685
